ddc,keyword,iri,term_type
https://id.oclc.org/worldcat/ddc/E3fRjcVMD9B9HkrdHqfpCWghjm,006.76,CI/CD,alt
https://id.oclc.org/worldcat/ddc/E3fRjcVMD9B9HkrdHqfpCWghjm,006.76,Containers,alt
https://id.oclc.org/worldcat/ddc/E3fRjcVMD9B9HkrdHqfpCWghjm,006.76,Vibe coding,alt
https://id.oclc.org/worldcat/ddc/E3fWtw9gJ9CffD7D8Tmvkj7fYY,006.7776,Cloud gaming,alt
https://id.oclc.org/worldcat/ddc/E3fWtw9gJ9CffD7D8Tmvkj7fYY,006.7776,Streaming services,alt
https://id.oclc.org/worldcat/ddc/E48kG8jkmyRgXYWRKQVTJg7kdB,006.78,Progressive Web App,alt
https://id.oclc.org/worldcat/ddc/E48kG8jkmyRgXYWRKQVTJg7kdB,006.78,PWA,alt
https://id.oclc.org/worldcat/ddc/E48kG8jkmyRgXYWRKQVTJg7kdB,006.78,Single Page Application,alt
https://id.oclc.org/worldcat/ddc/E48kG8jkmyRgXYWRKQVTJg7kdB,006.78,SPA,alt
https://id.oclc.org/worldcat/ddc/E3dqg9fJWMHBbdDv8FDmDb7k7p,006.3,Gemini,alt
https://id.oclc.org/worldcat/ddc/E3dqg9fJWMHBbdDv8FDmDb7k7p,006.3,Claude,alt
https://id.oclc.org/worldcat/ddc/E3FKcX9tcDdm4TQ6VTPcypWBcv,025.341,Archival records,alt
https://id.oclc.org/worldcat/ddc/E3FKcX9tcDdm4TQ6VTPcypWBcv,025.341,Historical documents,alt
https://id.oclc.org/worldcat/ddc/E3FKcX9tcDdm4TQ6VTPcypWBcv,025.341,Rare books,alt
https://id.oclc.org/worldcat/ddc/E3FKcX9tcDdm4TQ6VTPcypWBcv,025.341,Special collections,alt
https://id.oclc.org/worldcat/ddc/E3pb83FhrQGKr8j8CMMfHJ4Cyh,025.343,Periodicals,alt
https://id.oclc.org/worldcat/ddc/E3pb83FhrQGKr8j8CMMfHJ4Cyh,025.343,Government documents,alt
https://id.oclc.org/worldcat/ddc/E3pb83FhrQGKr8j8CMMfHJ4Cyh,025.343,Grey literature,alt
https://id.oclc.org/worldcat/ddc/E3fRVY749qjrBCgw7YBF4VQK7p,025.344,E-resources,alt
https://id.oclc.org/worldcat/ddc/E3fRVY749qjrBCgw7YBF4VQK7p,025.344,Digital media,alt
https://id.oclc.org/worldcat/ddc/E3fRVY749qjrBCgw7YBF4VQK7p,025.344,Databases,alt
https://id.oclc.org/worldcat/ddc/E3fRVY749qjrBCgw7YBF4VQK7p,025.344,E-journals,alt
https://id.oclc.org/worldcat/ddc/E3fRVY749qjrBCgw7YBF4VQK7p,025.344,E-books,alt
https://id.oclc.org/worldcat/ddc/E43FwQWCr3yDRqk79HkGvV99Vp,025.347,Images,alt
https://id.oclc.org/worldcat/ddc/E43FwQWCr3yDRqk79HkGvV99Vp,025.347,Photographs,alt
https://id.oclc.org/worldcat/ddc/E43FwQWCr3yDRqk79HkGvV99Vp,025.347,Films,alt
https://id.oclc.org/worldcat/ddc/E43FwQWCr3yDRqk79HkGvV99Vp,025.347,Visual media,alt
https://id.oclc.org/worldcat/ddc/E3pcRRPqQqfcbj6W648QMdGxBR,025.348,Audio recordings,alt
https://id.oclc.org/worldcat/ddc/E3pcRRPqQqfcbj6W648QMdGxBR,025.348,Sheet music,alt
https://id.oclc.org/worldcat/ddc/E3tCpd67fDrh44GVmJG7DjV9Kf,025.35,Shared cataloging,alt
https://id.oclc.org/worldcat/ddc/E3tCpd67fDrh44GVmJG7DjV9Kf,025.35,Copy cataloging,alt
https://id.oclc.org/worldcat/ddc/E44frYgX9kCjkykfyt7BG78rBM,025.4,Taxonomy,alt
https://id.oclc.org/worldcat/ddc/E44frYgX9kCjkykfyt7BG78rBM,025.4,Ontology,alt
https://id.oclc.org/worldcat/ddc/E44frYgX9kCjkykfyt7BG78rBM,025.4,Folksonomy,alt
https://id.oclc.org/worldcat/ddc/E44frYgX9kCjkykfyt7BG78rBM,025.4,Tagging,alt
https://id.oclc.org/worldcat/ddc/E3xrQQgHmBrMRp8X9PJYThXTVb,025.47,Faceted classification,alt
https://id.oclc.org/worldcat/ddc/E3xrQQgHmBrMRp8X9PJYThXTVb,025.47,Folksonomies,alt
https://id.oclc.org/worldcat/ddc/E3xrQQgHmBrMRp8X9PJYThXTVb,025.47,Taxonomies,alt
https://id.oclc.org/worldcat/ddc/E3mPc3Y9HrPBVjTBpDwbkXTGjF,025.5,Patron services,alt
https://id.oclc.org/worldcat/ddc/E3mPc3Y9HrPBVjTBpDwbkXTGjF,025.5,Library outreach,alt
https://id.oclc.org/worldcat/ddc/E3cdMQwcGXM9dQQrVtymk6CXhd,025.52,Ask a Librarian,alt
https://id.oclc.org/worldcat/ddc/E3cdMQwcGXM9dQQrVtymk6CXhd,025.52,Research help,alt
https://id.oclc.org/worldcat/ddc/E3cdMQwcGXM9dQQrVtymk6CXhd,025.52,Information desk,alt
https://id.oclc.org/worldcat/ddc/E3pBjJVgMHqyBrvHVp9dpcbcHR,025.524,Information literacy,alt
https://id.oclc.org/worldcat/ddc/E3pBjJVgMHqyBrvHVp9dpcbcHR,025.524,Database searching,alt
https://id.oclc.org/worldcat/ddc/E3pBjJVgMHqyBrvHVp9dpcbcHR,025.524,Boolean searching,alt
https://id.oclc.org/worldcat/ddc/E49CK378jGpD4cK99kWqp3jGFQ,025.6,Check-out desk,alt
https://id.oclc.org/worldcat/ddc/E49CK378jGpD4cK99kWqp3jGFQ,025.6,Library loans,alt
https://id.oclc.org/worldcat/ddc/E49CK378jGpD4cK99kWqp3jGFQ,025.6,Interlibrary Loan,alt
https://id.oclc.org/worldcat/ddc/E49CK378jGpD4cK99kWqp3jGFQ,025.6,ILL,alt
https://id.oclc.org/worldcat/ddc/E3CKbVM8YTy7DdCVYfpMwcKPJH,025.8,Collection care,alt
https://id.oclc.org/worldcat/ddc/E3CKbVM8YTy7DdCVYfpMwcKPJH,025.8,Library preservation,alt
https://id.oclc.org/worldcat/ddc/E3CKbVM8YTy7DdCVYfpMwcKPJH,025.8,Archive conservation,alt
https://id.oclc.org/worldcat/ddc/E44hhyFXwy8fV68yPFk4Wqm3cK,025.82,Library security,alt
https://id.oclc.org/worldcat/ddc/E3CJx6XFtW4jG4rqR83HXGtFyG,025.84,Conservation,alt
https://id.oclc.org/worldcat/ddc/E3GDMDphTr7MhF6KVHGxG7xtVq,027,Learning commons,alt
https://id.oclc.org/worldcat/ddc/E3wTT7t8yVVdx3rwpWbcw6Grkx,060,Institutions,alt
https://id.oclc.org/worldcat/ddc/E3wTT7t8yVVdx3rwpWbcw6Grkx,060,Clubs,alt
https://id.oclc.org/worldcat/ddc/E3pqk7Hc8dhmM8GxgqvCpDqxwJ,060.42,Parliamentary procedure,alt
https://id.oclc.org/worldcat/ddc/E3pqk7Hc8dhmM8GxgqvCpDqxwJ,060.42,Robert's Rules of Order,alt
https://id.oclc.org/worldcat/ddc/E3gMVQttpMJtdJjcwPJqGvYJ37,070,Mass media,alt
https://id.oclc.org/worldcat/ddc/E3JvwWhfWkvM7htRMH6qDdjrMJ,070.4,Reporting,alt
https://id.oclc.org/worldcat/ddc/E3JvwWhfWkvM7htRMH6qDdjrMJ,070.4,Newsgathering,alt
https://id.oclc.org/worldcat/ddc/E3JvwWhfWkvM7htRMH6qDdjrMJ,070.4,Investigative journalism,alt
https://id.oclc.org/worldcat/ddc/E3JvwWhfWkvM7htRMH6qDdjrMJ,070.4,Citizen journalism,alt
https://id.oclc.org/worldcat/ddc/E3M9pXkrPKp476QW8qwRdWqYhR,070.593,Indie publishing,alt
https://id.oclc.org/worldcat/ddc/E487dc69Cf6xMT7rDwKCGh9Hfp,091,Codices,alt
https://id.oclc.org/worldcat/ddc/E487dc69Cf6xMT7rDwKCGh9Hfp,091,Paleography,alt
https://id.oclc.org/worldcat/ddc/E487dc69Cf6xMT7rDwKCGh9Hfp,091,Illuminated manuscripts,alt
https://id.oclc.org/worldcat/ddc/E3WkXT8xgBJXB8jrjhkT99Xtq6,093,Early printed books,alt
https://id.oclc.org/worldcat/ddc/E3WkXT8xgBJXB8jrjhkT99Xtq6,093,Cradle books,alt
https://id.oclc.org/worldcat/ddc/E48VdY4d47bWbD8p7YTm87cgHr,1--068,Project management,alt
https://id.oclc.org/worldcat/ddc/E48VdY4d47bWbD8p7YTm87cgHr,1--068,Strategic management,alt
https://id.oclc.org/worldcat/ddc/E48VdY4d47bWbD8p7YTm87cgHr,1--068,Operations management,alt
https://id.oclc.org/worldcat/ddc/E3wR9dj6b4DJ6qhRhRYKjGjWmG,1--0683,HR,alt
https://id.oclc.org/worldcat/ddc/E3wR9dj6b4DJ6qhRhRYKjGjWmG,1--0683,Talent management,alt
https://id.oclc.org/worldcat/ddc/E3wR9dj6b4DJ6qhRhRYKjGjWmG,1--0683,Workforce management,alt
https://id.oclc.org/worldcat/ddc/E3wR9dj6b4DJ6qhRhRYKjGjWmG,1--0683,Employee relations,alt
https://id.oclc.org/worldcat/ddc/E3X7Dp6KbjMJQwCtDpbfybKbcW,1--0684,Leadership,alt
https://id.oclc.org/worldcat/ddc/E3X7Dp6KbjMJQwCtDpbfybKbcW,1--0684,Corporate governance,alt
https://id.oclc.org/worldcat/ddc/E3X7Dp6KbjMJQwCtDpbfybKbcW,1--0684,Strategic planning,alt
https://id.oclc.org/worldcat/ddc/E3HXc8DQKJGfVfTPFrrpFTMgkY,1--0685,Operations management,alt
https://id.oclc.org/worldcat/ddc/E3HXc8DQKJGfVfTPFrrpFTMgkY,1--0685,Supply chain management,alt
https://id.oclc.org/worldcat/ddc/E3HXc8DQKJGfVfTPFrrpFTMgkY,1--0685,Logistics,alt
https://id.oclc.org/worldcat/ddc/E3HXc8DQKJGfVfTPFrrpFTMgkY,1--0685,Quality control,alt
https://id.oclc.org/worldcat/ddc/E3Rdr3wcKCX8VPrY7JbgMfQ9RC,1--071,Instruction,alt
https://id.oclc.org/worldcat/ddc/E3Rdr3wcKCX8VPrY7JbgMfQ9RC,1--071,Pedagogy,alt
https://id.oclc.org/worldcat/ddc/E3Rdr3wcKCX8VPrY7JbgMfQ9RC,1--071,Learning,alt
https://id.oclc.org/worldcat/ddc/E3GWrWGd4k9kcH9w9P4qm69DMC,1--0715,Professional development,alt
https://id.oclc.org/worldcat/ddc/E3GWrWGd4k9kcH9w9P4qm69DMC,1--0715,Workforce training,alt
https://id.oclc.org/worldcat/ddc/E3GWrWGd4k9kcH9w9P4qm69DMC,1--0715,Corporate training,alt
https://id.oclc.org/worldcat/ddc/E44yhCpV4yX4MjYty7V6BcxwMH,1--0785,E-learning,alt
https://id.oclc.org/worldcat/ddc/E44yhCpV4yX4MjYty7V6BcxwMH,1--0785,Online learning,alt
https://id.oclc.org/worldcat/ddc/E44yhCpV4yX4MjYty7V6BcxwMH,1--0785,EdTech,alt
https://id.oclc.org/worldcat/ddc/E44yhCpV4yX4MjYty7V6BcxwMH,1--0785,Instructional technology,alt
https://id.oclc.org/worldcat/ddc/E3FdgDB4DyrKk4QjjTvPJhByfW,1--092,Life stories,alt
https://id.oclc.org/worldcat/ddc/E3FdgDB4DyrKk4QjjTvPJhByfW,1--092,Life writing,alt
https://id.oclc.org/worldcat/ddc/E4chRB9d6JthVmdfxYYGDCp3b8,110,Ontology,alt
https://id.oclc.org/worldcat/ddc/E4chRB9d6JthVmdfxYYGDCp3b8,110,Cosmology,alt
https://id.oclc.org/worldcat/ddc/E4chRB9d6JthVmdfxYYGDCp3b8,110,Philosophy of being,alt
https://id.oclc.org/worldcat/ddc/E3qHYQcmjM4XkVwW7gxVr7Mr7F,128,Human nature,alt
https://id.oclc.org/worldcat/ddc/E3qHYQcmjM4XkVwW7gxVr7Mr7F,128,Philosophy of mind,alt
https://id.oclc.org/worldcat/ddc/E3qHYQcmjM4XkVwW7gxVr7Mr7F,128,Human condition,alt
https://id.oclc.org/worldcat/ddc/E36X8VHy6338gkymbxtM3djCyD,133.1,Hauntings,alt
https://id.oclc.org/worldcat/ddc/E36X8VHy6338gkymbxtM3djCyD,133.1,Phantoms,alt
https://id.oclc.org/worldcat/ddc/E36X8VHy6338gkymbxtM3djCyD,133.1,Specters,alt
https://id.oclc.org/worldcat/ddc/E36X8VHy6338gkymbxtM3djCyD,133.1,Poltergeists,alt
https://id.oclc.org/worldcat/ddc/E3FkFb37h9hgJCDQp3b6qYkw3K,133.4,Sorcery,alt
https://id.oclc.org/worldcat/ddc/E3FkFb37h9hgJCDQp3b6qYkw3K,133.4,Wicca,alt
https://id.oclc.org/worldcat/ddc/E3FkFb37h9hgJCDQp3b6qYkw3K,133.4,Paganism,alt
https://id.oclc.org/worldcat/ddc/E3Mvph4F63Q8vRrCQpBrYDWTvB,133.5,Horoscopes,alt
https://id.oclc.org/worldcat/ddc/E3Mvph4F63Q8vRrCQpBrYDWTvB,133.5,Zodiac,alt
https://id.oclc.org/worldcat/ddc/E3hXFQpf9RBCq7tH4MdhWGtghD,133.8,Clairvoyance,alt
https://id.oclc.org/worldcat/ddc/E3hXFQpf9RBCq7tH4MdhWGtghD,133.8,Telepathy,alt
https://id.oclc.org/worldcat/ddc/E3hXFQpf9RBCq7tH4MdhWGtghD,133.8,Precognition,alt
https://id.oclc.org/worldcat/ddc/E3hXFQpf9RBCq7tH4MdhWGtghD,133.8,Telekinesis,alt
https://id.oclc.org/worldcat/ddc/E33X4gFfcxg4p6jCvFQwhRgyY4,135.3,Dream interpretation,alt
https://id.oclc.org/worldcat/ddc/E33X4gFfcxg4p6jCvFQwhRgyY4,135.3,Oneirology,alt
https://id.oclc.org/worldcat/ddc/E33X4gFfcxg4p6jCvFQwhRgyY4,135.3,Lucid dreaming,alt
https://id.oclc.org/worldcat/ddc/E36QMTBWktGfyCgbkkHM7JvbvG,150,Behavioral science,alt
https://id.oclc.org/worldcat/ddc/E36QMTBWktGfyCgbkkHM7JvbvG,150,Mind science,alt
https://id.oclc.org/worldcat/ddc/E36QMTBWktGfyCgbkkHM7JvbvG,150,Mental processes,alt
https://id.oclc.org/worldcat/ddc/E3rYBGGhDDwGh8R7xpvyg9XKkG,150.195,Psychodynamic theory,alt
https://id.oclc.org/worldcat/ddc/E3HDmY6MrVHTCcPCchFDmPfjVr,153,Thinking,alt
https://id.oclc.org/worldcat/ddc/E3HDmY6MrVHTCcPCchFDmPfjVr,153,Intellect,alt
https://id.oclc.org/worldcat/ddc/E3DQpMxwJGpBFG48Kq3dh9YtjT,153.14,Memory aids,alt
https://id.oclc.org/worldcat/ddc/E3DQpMxwJGpBFG48Kq3dh9YtjT,153.14,Memory techniques,alt
https://id.oclc.org/worldcat/ddc/E3c9MfgCpvC3FbrwQtjPYQG4jr,153.35,Innovation,alt
https://id.oclc.org/worldcat/ddc/E3c9MfgCpvC3FbrwQtjPYQG4jr,153.35,Ingenuity,alt
https://id.oclc.org/worldcat/ddc/E3c9MfgCpvC3FbrwQtjPYQG4jr,153.35,Originality,alt
https://id.oclc.org/worldcat/ddc/E3c9MfgCpvC3FbrwQtjPYQG4jr,153.35,Divergent thinking,alt
https://id.oclc.org/worldcat/ddc/E3WxhYYXbG796mHpJXv4KCXWJR,153.6,Body language,alt
https://id.oclc.org/worldcat/ddc/E3WxhYYXbG796mHpJXv4KCXWJR,153.6,Active listening,alt
https://id.oclc.org/worldcat/ddc/E37JyTmBDK9TgRXwytgYKYC7g6,153.68,Active listening,alt
https://id.oclc.org/worldcat/ddc/E3dYwcjkFP3DyHYt6DyC4WwB6V,153.69,Facial expressions,alt
https://id.oclc.org/worldcat/ddc/E3dYwcjkFP3DyHYt6DyC4WwB6V,153.69,Kinesics,alt
https://id.oclc.org/worldcat/ddc/E43hT4xYHd6kjktKxCRGc4cvjG,153.733,Focus,alt
https://id.oclc.org/worldcat/ddc/E43hT4xYHd6kjktKxCRGc4cvjG,153.733,Concentration,alt
https://id.oclc.org/worldcat/ddc/E3DCFpyBJKgdGgxh4DVxDRHTTc,153.8,Willpower,alt
https://id.oclc.org/worldcat/ddc/E3DCFpyBJKgdGgxh4DVxDRHTTc,153.8,Self-discipline,alt
https://id.oclc.org/worldcat/ddc/E378x3PK3mWvFmcdfJfqjp4PrF,153.83,Decision-making,alt
https://id.oclc.org/worldcat/ddc/E347G9rjjkJFK8Ypmht9CMdQQ7,153.85,Behavioral therapy,alt
https://id.oclc.org/worldcat/ddc/E347G9rjjkJFK8Ypmht9CMdQQ7,153.85,Conditioning,alt
https://id.oclc.org/worldcat/ddc/E3cctTCq9gWbFhqW3hcvtGtRMd,153.852,Influence,alt
https://id.oclc.org/worldcat/ddc/E3wf8XKHKDjyDG6fRcyFdJ88tV,153.9,IQ,alt
https://id.oclc.org/worldcat/ddc/E3wf8XKHKDjyDG6fRcyFdJ88tV,153.9,Cognitive ability,alt
https://id.oclc.org/worldcat/ddc/E36gdQGMmhyFCFMtrWyvdgCtX3,153.93,Intelligence quotient tests,alt
https://id.oclc.org/worldcat/ddc/E3pPwGGcxJvVXVWwvQbCmqV6qX,153.98,Giftedness,alt
https://id.oclc.org/worldcat/ddc/E3pPwGGcxJvVXVWwvQbCmqV6qX,153.98,Genius,alt
https://id.oclc.org/worldcat/ddc/E4ckh6DwjRXrhKKft9P9RHjyR9,154,Unconscious mind,alt
https://id.oclc.org/worldcat/ddc/E44DbWmBtyHVwGwkJfmVvHryDT,155,Life-span development,alt
https://id.oclc.org/worldcat/ddc/E44DbWmBtyHVwGwkJfmVvHryDT,155,Human development,alt
https://id.oclc.org/worldcat/ddc/E3bv6XtDWF7CKp7yGCYbdJDQr7,155.2,Personality psychology,alt
https://id.oclc.org/worldcat/ddc/E3bv6XtDWF7CKp7yGCYbdJDQr7,155.2,Self-concept,alt
https://id.oclc.org/worldcat/ddc/E3bv6XtDWF7CKp7yGCYbdJDQr7,155.2,Identity formation,alt
https://id.oclc.org/worldcat/ddc/E3C4RmXGQbd9bp7C3KtdDp6RRY,155.25,Moral development,alt
https://id.oclc.org/worldcat/ddc/E3M9Gj784BHkKhjhCwYM84HBCb,155.26,MBTI,alt
https://id.oclc.org/worldcat/ddc/E3M9Gj784BHkKhjhCwYM84HBCb,155.26,Myers-Briggs Type Indicator,alt
https://id.oclc.org/worldcat/ddc/E48c3MFjK3vqvTcHRgvmWtwhV6,155.28,Psychological tests,alt
https://id.oclc.org/worldcat/ddc/E37GRMJBXhDFXR7M3TVcg47pjq,155.3,Psychology of sex,alt
https://id.oclc.org/worldcat/ddc/E3MXrddmjJFCRt7JBY9MtBfKpy,155.4,Pediatric psychology,alt
https://id.oclc.org/worldcat/ddc/E3qrYtvHpVqMxHymdDt8H6cKVj,155.5,Teen psychology,alt
https://id.oclc.org/worldcat/ddc/E3qrYtvHpVqMxHymdDt8H6cKVj,155.5,Youth psychology,alt
https://id.oclc.org/worldcat/ddc/E3GKjxdYxp8PmJVVxXPTcrMjrb,155.67,Geropsychology,alt
https://id.oclc.org/worldcat/ddc/E3GKjxdYxp8PmJVVxXPTcrMjrb,155.67,Psychology of aging,alt
https://id.oclc.org/worldcat/ddc/E3BwdJQrdMRPqFJMgXR9XCP7wb,155.7,Sociobiology,alt
https://id.oclc.org/worldcat/ddc/E3BwdJQrdMRPqFJMgXR9XCP7wb,155.7,Behavioral genetics,alt
https://id.oclc.org/worldcat/ddc/E3DHwWP9txh37Vgvhhk4fj7xJf,155.8,Cultural psychology,alt
https://id.oclc.org/worldcat/ddc/E3gRMdqhFrQKvwxVyPYMyTF7fy,155.9,Ecopsychology,alt
https://id.oclc.org/worldcat/ddc/E3gRMdqhFrQKvwxVyPYMyTF7fy,155.9,Architectural psychology,alt
https://id.oclc.org/worldcat/ddc/E3gRMdqhFrQKvwxVyPYMyTF7fy,155.9,Psychology of place,alt
https://id.oclc.org/worldcat/ddc/E3y99TwxrvRqB8GFXQ9C8MKXqQ,158.1,Self-help,alt
https://id.oclc.org/worldcat/ddc/E3y99TwxrvRqB8GFXQ9C8MKXqQ,158.1,Self-development,alt
https://id.oclc.org/worldcat/ddc/E3y99TwxrvRqB8GFXQ9C8MKXqQ,158.1,Personal growth,alt
https://id.oclc.org/worldcat/ddc/E3y99TwxrvRqB8GFXQ9C8MKXqQ,158.1,Life coaching,alt
https://id.oclc.org/worldcat/ddc/E3PrWx9HhB6PkdV4vybkDcYgxM,158.2,Social skills,alt
https://id.oclc.org/worldcat/ddc/E3PrWx9HhB6PkdV4vybkDcYgxM,158.2,Soft skills,alt
https://id.oclc.org/worldcat/ddc/E3PrWx9HhB6PkdV4vybkDcYgxM,158.2,Communication skills,alt
https://id.oclc.org/worldcat/ddc/E3PrWx9HhB6PkdV4vybkDcYgxM,158.2,EQ,alt
https://id.oclc.org/worldcat/ddc/E3MyVt46FYVPg8KwpfMrbD7K3d,158.3,Psychotherapy,alt
https://id.oclc.org/worldcat/ddc/E44mFfCcd3khrxwP7xkJ76XVRd,158.4,Leadership skills,alt
https://id.oclc.org/worldcat/ddc/E44mFfCcd3khrxwP7xkJ76XVRd,158.4,Team leadership,alt
https://id.oclc.org/worldcat/ddc/E44mFfCcd3khrxwP7xkJ76XVRd,158.4,Management skills,alt
https://id.oclc.org/worldcat/ddc/E3bcDWKmrXyMYc7wYGR9VJdjTm,158.7,Organizational psychology,alt
https://id.oclc.org/worldcat/ddc/E3bcDWKmrXyMYc7wYGR9VJdjTm,158.7,Work psychology,alt
https://id.oclc.org/worldcat/ddc/E3bcDWKmrXyMYc7wYGR9VJdjTm,158.7,I-O psychology,alt
https://id.oclc.org/worldcat/ddc/E3qMwcFPgmWwRrJvhpVcXm6TB8,170,Morals,alt
https://id.oclc.org/worldcat/ddc/E3qMwcFPgmWwRrJvhpVcXm6TB8,170,Values,alt
https://id.oclc.org/worldcat/ddc/E44Pvwb7jkchP3wBRQHpBQGWt9,171,Consequentialism,alt
https://id.oclc.org/worldcat/ddc/E44Pvwb7jkchP3wBRQHpBQGWt9,171,Utilitarianism,alt
https://id.oclc.org/worldcat/ddc/E44Pvwb7jkchP3wBRQHpBQGWt9,171,Deontology,alt
https://id.oclc.org/worldcat/ddc/E44Pvwb7jkchP3wBRQHpBQGWt9,171,Virtue ethics,alt
https://id.oclc.org/worldcat/ddc/E3rDwC88F4b49PKQ4ybb6TcRKX,172,Government ethics,alt
https://id.oclc.org/worldcat/ddc/E3rDwC88F4b49PKQ4ybb6TcRKX,172,Public service ethics,alt
https://id.oclc.org/worldcat/ddc/E3rDwC88F4b49PKQ4ybb6TcRKX,172,Civic ethics,alt
https://id.oclc.org/worldcat/ddc/E37chM8xcW8ppgWDtRttcgmYTP,172.1,Civic duty,alt
https://id.oclc.org/worldcat/ddc/E37chM8xcW8ppgWDtRttcgmYTP,172.1,Patriotism,alt
https://id.oclc.org/worldcat/ddc/E37chM8xcW8ppgWDtRttcgmYTP,172.1,Nationalism,alt
https://id.oclc.org/worldcat/ddc/E37chM8xcW8ppgWDtRttcgmYTP,172.1,Civil rights,alt
https://id.oclc.org/worldcat/ddc/E3cwFr7hrYyVRdJfktXykPWmCD,172.2,Public integrity,alt
https://id.oclc.org/worldcat/ddc/E3cwFr7hrYyVRdJfktXykPWmCD,172.2,Political corruption,alt
https://id.oclc.org/worldcat/ddc/E3qQbqhFpg7xQHdb3jfbgG7q3G,070.5,Electronic publishing,alt
https://id.oclc.org/worldcat/ddc/E3qQbqhFpg7xQHdb3jfbgG7q3G,070.5,Desktop publishing,alt
https://id.oclc.org/worldcat/ddc/E3qQbqhFpg7xQHdb3jfbgG7q3G,070.5,Open access publishing,alt
https://id.oclc.org/worldcat/ddc/E49DMpcPvw3VmBBg3VM3qQYpV4,090,Book collecting,alt
https://id.oclc.org/worldcat/ddc/E49DMpcPvw3VmBBg3VM3qQYpV4,090,Bibliophilia,alt
https://id.oclc.org/worldcat/ddc/E487dc69Cf6xMT7rDwKCGh9Hfp,091,Codex,alt
https://id.oclc.org/worldcat/ddc/E37dFQrffDxh6qXRCHJKKCbBPx,174,Workplace ethics,alt
https://id.oclc.org/worldcat/ddc/E37dFQrffDxh6qXRCHJKKCbBPx,174,Professional responsibility,alt
https://id.oclc.org/worldcat/ddc/E3gYhYC8TGQBMjxXhjXVrr4K3j,175,Sports ethics,alt
https://id.oclc.org/worldcat/ddc/E3gYhYC8TGQBMjxXhjXVrr4K3j,175,Entertainment ethics,alt
https://id.oclc.org/worldcat/ddc/E33jyJTfDMKQfwh7jWdbXg74yd,176,Sexual ethics,alt
https://id.oclc.org/worldcat/ddc/E33jyJTfDMKQfwh7jWdbXg74yd,176,Reproductive ethics,alt
https://id.oclc.org/worldcat/ddc/E44kRqDTXqMw8rPmc9XBw6yc7f,179.1,Environmental ethics,alt
https://id.oclc.org/worldcat/ddc/E3pxC8JbYtyt99DTwyWP8jjQYV,179.3,Animal welfare,alt
https://id.oclc.org/worldcat/ddc/E3PhyxmkGb7hDWrfqXYd6Vhrw8,179.4,Animal testing ethics,alt
https://id.oclc.org/worldcat/ddc/E3yD6GmmXwwgDWbvBjFxQgwvq6,179.7,Euthanasia,alt
https://id.oclc.org/worldcat/ddc/E3yD6GmmXwwgDWbvBjFxQgwvq6,179.7,Abortion ethics,alt
https://id.oclc.org/worldcat/ddc/E47gd9yKmpYb8dcKRRvGFmCTT8,180,Classical philosophy,alt
https://id.oclc.org/worldcat/ddc/E36VvWcBFm8mc97RHwBqDh4pXQ,190,Contemporary philosophy,alt
https://id.oclc.org/worldcat/ddc/E3bJYKFR3q8JKX4MTkRXRdGqgX,200,Faith,alt
https://id.oclc.org/worldcat/ddc/E3bJYKFR3q8JKX4MTkRXRdGqgX,200,Belief systems,alt
https://id.oclc.org/worldcat/ddc/E47byvDJb79tJd9pf8PtvQRF88,201.5,Interfaith dialogue,alt
https://id.oclc.org/worldcat/ddc/E47byvDJb79tJd9pf8PtvQRF88,201.5,Ecumenism,alt
https://id.oclc.org/worldcat/ddc/E47byvDJb79tJd9pf8PtvQRF88,201.5,Religious tolerance,alt
https://id.oclc.org/worldcat/ddc/E399Twh86vD6T6FV4K8RpY3W4x,203.8,Worship services,alt
https://id.oclc.org/worldcat/ddc/E49p88jqmPkrTBHX6xMRMyhJFR,204,Devotion,alt
https://id.oclc.org/worldcat/ddc/E49p88jqmPkrTBHX6xMRMyhJFR,204,Mysticism,alt
https://id.oclc.org/worldcat/ddc/E3wr6cb9BxbG4wDPXgHCPXYfYw,205,Moral theology,alt
https://id.oclc.org/worldcat/ddc/E3wr6cb9BxbG4wDPXgHCPXYfYw,205,Divine command theory,alt
https://id.oclc.org/worldcat/ddc/E3vhG9tbTjcVFgx7fHfw3RHKKp,220,Scripture,alt
https://id.oclc.org/worldcat/ddc/E3vhG9tbTjcVFgx7fHfw3RHKKp,220,Holy Scripture,alt
https://id.oclc.org/worldcat/ddc/E3vhG9tbTjcVFgx7fHfw3RHKKp,220,The Good Book,alt
https://id.oclc.org/worldcat/ddc/E448dWdHq3fT7TFDwMhbFfjQFD,224.9,The Twelve,alt
https://id.oclc.org/worldcat/ddc/E469FdWvGWBXrptW6G7KKYtg6c,226,Acts of the Apostles,alt
https://id.oclc.org/worldcat/ddc/E3j9X4X47ffgGr4bkhHbQk37J9,227,Letters (Bible),alt
https://id.oclc.org/worldcat/ddc/E3j9X4X47ffgGr4bkhHbQk37J9,227,General epistles,alt
https://id.oclc.org/worldcat/ddc/E4cy9rbCDXtwRTx8QB47JkmBjP,230,Christian theology,alt
https://id.oclc.org/worldcat/ddc/E43kry8GCqJXH8KtGBYQk3MDDQ,234,Soteriology,alt
https://id.oclc.org/worldcat/ddc/E489fjxqmvy66MrhDby7M844GM,234.16,Ordinances,alt
https://id.oclc.org/worldcat/ddc/E3GmCmjThVqpXxdt3rymxkyJ6M,238,Apostles' Creed,alt
